PC1,PC2,PC1_bin
0.05858063654153957,-1.7160646984461991,High
0.44253246629721593,-0.8985694999821766,High
0.306562580724519,-1.4894839147134487,High
0.25644006112756684,-1.0392681036331695,High
0.6479353386433879,-0.5156944161038107,High
-0.0518303550758797,-2.4840412610925817,High
0.24425406288864132,-1.4360238929185638,High
0.17870784637479042,-1.1561937408668954,High
0.17559833061339852,-0.4335618454138486,High
0.10080840853352498,-1.4971543183136415,High
0.011783825799163272,-0.963153644147229,High
-0.09597148617066652,-2.00766168888756,High
0.11041360388301376,-0.8889039968306577,High
0.43860299021584853,0.15816120543790346,High
0.29087173616874,-1.545767528016103,High
0.4174828376274195,-0.2093769825189391,High
0.16023708197527142,-1.283063304879016,High
0.37374343297706386,-0.25813428698466506,High
0.2031890441828722,-0.5745628037675655,High
0.8506432380965201,-0.8909182563662854,High
0.3152212058478406,-0.34006717059325886,High
0.484090115783725,-1.223668415347788,High
0.5408840539820399,0.07916746634990718,High
0.3543276681961243,-0.627020132789726,High
0.20906175417292217,-0.9130577071193182,High
0.2652630771165961,-1.9366255029850932,High
0.42473804524968156,-0.23187459587101528,High
0.09627749963724493,-0.8996219365650887,High
0.2749963095881381,-0.7012026390238618,High
0.8258449091578399,0.1546550679004376,High
0.23281687616329583,-1.2673448909238778,High
0.12351786034014363,-0.9418628189625047,High
-0.008952701743532621,-1.3079185503253403,High
0.23915285112508505,-1.1566905579045623,High
0.5221984873271858,0.1751336898588285,High
0.90042488292379,-0.32380135793945447,High
-0.11639774604806973,-2.421057270574443,High
0.27884563137860124,-0.5839665915079727,High
0.5545684867208316,-0.014672032596779457,High
0.4792429477150209,-0.5488396353796117,High
0.36185873904443827,-0.9834957761698865,High
0.3566166704849672,-1.2126482591744472,High
0.4994674299835911,-0.19363559867067004,High
0.5150662644374963,-0.19991972658369156,High
0.29688782656788554,-0.759239031606238,High
0.2206417894985278,-1.5141112118449152,High
0.27274358757157485,-0.48095894491227426,High
0.4355157401908964,0.02626118173035325,High
0.38324770278031267,-0.23608831507162048,High
0.6976081156994495,0.3599785956765419,High
0.11005690597556307,-1.1473860469187447,High
0.5252684686543252,0.07915333690759113,High
0.35406981909720275,-0.8028987422530284,High
0.42421069069445444,-0.3128606516276619,High
0.5070989235211807,-1.1134326643681995,High
0.6074824396653161,-0.8111503964239904,High
0.7867919939219479,0.33244968541454545,High
0.08309300215399358,-1.0204383652615774,High
0.1199758145415812,-1.2060436106429762,High
0.14838702020974265,-1.796389637653858,High
0.3637730098704984,-1.2540329672832633,High
0.21076707708168718,-1.2049914055649515,High
0.6264093393318546,-0.5989164271449481,High
0.16740714399609258,-0.8995036061595065,High
0.42925186368690954,-1.1623040057466036,High
-0.1224339846575123,-2.7705771349403356,High
0.762928817190432,-1.438008650180791,High
0.6773300534149427,-1.279582586204504,High
1.006611779647078,-0.38867267031236086,High
0.4146810498000281,-0.08774143803473144,High
0.0662228247045027,-1.8191447970839834,High
0.21796201624556844,-1.809375080751574,High
0.6033267961174339,-1.7262605458296165,High
-0.002033837184804367,-2.4019491125896004,High
0.03866283398062133,-2.405778085379678,High
0.620752384253593,-0.4033546594141104,High
0.0019750950297763403,-1.4052633787504447,High
0.4207269713058394,-0.9653614388956785,High
0.10798380973843848,-1.5670430461677771,High
0.15161234178695132,-1.3168400915082086,High
-0.2734807037269116,-3.2775506654195192,High
0.06564439250512895,-1.6239168763033984,High
0.5700979160420402,-0.25876481062913514,High
